OGR_FID,studentID,courseID,courseName,year,semester,unit,fieldID,entranceYear,takenTime,recomTime,startTime(G),startTime,date
472802,8e1ae6429b56ced565a165d6c5c433ad,23111037,????????? ?????? ???? ????? - 1,1393,2,1,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
472803,8e1ae6429b56ced565a165d6c5c433ad,23151191,???? ?????,1393,2,2,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
472804,8e1ae6429b56ced565a165d6c5c433ad,23151237,????? ????????? ????? ??? ????????,1393,2,3,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
472807,8e1ae6429b56ced565a165d6c5c433ad,23153368,????????? ??????? ????? ???????,1393,2,1,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
472808,8e1ae6429b56ced565a165d6c5c433ad,23153346,??????? ???? ??,1393,2,3,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
472809,8e1ae6429b56ced565a165d6c5c433ad,23151180,????? ?????? ? ???????,1394,1,3,COM-HARD,1392,31,31,9/23/2015,1394/07/01,1-Mar
472810,8e1ae6429b56ced565a165d6c5c433ad,23151088,???? ????? ????? ???? ? ???,1394,1,2,COM-HARD,1392,31,32,9/23/2015,1394/07/01,1-Mar
472811,8e1ae6429b56ced565a165d6c5c433ad,23153028,??????????? -1,1394,1,3,COM-HARD,1392,31,31,9/23/2015,1394/07/01,1-Mar
472813,8e1ae6429b56ced565a165d6c5c433ad,23151146,??????? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
472814,8e1ae6429b56ced565a165d6c5c433ad,23111106,????????? ?????????1,1394,1,1,COM-HARD,1392,31,31,9/23/2015,1394/07/01,1-Mar
472815,8e1ae6429b56ced565a165d6c5c433ad,23151168,????? ??????????,1394,1,3,COM-HARD,1392,31,32,9/23/2015,1394/07/01,1-Mar
472816,8e1ae6429b56ced565a165d6c5c433ad,23152116,???????? ? ???????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
472817,8e1ae6429b56ced565a165d6c5c433ad,23152149,???? ????? ????????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
472818,8e1ae6429b56ced565a165d6c5c433ad,23151259,??? ?????? ?????? ??? ????,1394,2,3,COM-HARD,1392,32,41,1/21/2016,1394/11/01,2-Mar
472819,8e1ae6429b56ced565a165d6c5c433ad,23152058,????????? ???????,1394,2,3,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
472820,8e1ae6429b56ced565a165d6c5c433ad,23151282,????? ??? ????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
472821,8e1ae6429b56ced565a165d6c5c433ad,23151113,????????? ???????????,1394,2,1,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
472824,8e1ae6429b56ced565a165d6c5c433ad,23152138,????????? ???? ???  ?????????,1395,1,1,COM-HARD,1392,41,42,9/22/2016,1395/07/01,1-Apr
472827,8e1ae6429b56ced565a165d6c5c433ad,23151157,???? ??? ?????????,1395,1,3,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
472828,8e1ae6429b56ced565a165d6c5c433ad,23152014,??????  ???? ??,1395,1,3,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
472830,8e1ae6429b56ced565a165d6c5c433ad,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
472832,8e1ae6429b56ced565a165d6c5c433ad,23152150,????????? ????? ????,1395,1,1,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
472834,8e1ae6429b56ced565a165d6c5c433ad,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
472838,8e1ae6429b56ced565a165d6c5c433ad,23112096,????????? ?????  ????,1395,2,1,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
473136,e0608dd651fcdf142f9d1fdd04dcb97c,401,????? - 1,1392,1,4,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473137,e0608dd651fcdf142f9d1fdd04dcb97c,23105024,????? ????? -1,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473139,e0608dd651fcdf142f9d1fdd04dcb97c,251,???? ????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473140,e0608dd651fcdf142f9d1fdd04dcb97c,23151226,??????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473141,e0608dd651fcdf142f9d1fdd04dcb97c,23130010,????? ????? -2,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473142,e0608dd651fcdf142f9d1fdd04dcb97c,23105035,??????? ?????????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473144,e0608dd651fcdf142f9d1fdd04dcb97c,23151066,??????? ?????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473146,e0608dd651fcdf142f9d1fdd04dcb97c,23151077,????????? ?????????,1392,2,1,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473147,e0608dd651fcdf142f9d1fdd04dcb97c,23151022,????? ???????? ? ?????? ????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473148,e0608dd651fcdf142f9d1fdd04dcb97c,23151066,??????? ?????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473149,e0608dd651fcdf142f9d1fdd04dcb97c,23130010,????? ????? -2,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473150,e0608dd651fcdf142f9d1fdd04dcb97c,23105035,??????? ?????????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473151,e0608dd651fcdf142f9d1fdd04dcb97c,23151022,????? ???????? ? ?????? ????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473153,e0608dd651fcdf142f9d1fdd04dcb97c,23151191,???? ?????,1393,2,2,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
473154,e0608dd651fcdf142f9d1fdd04dcb97c,24172029,??????? ??????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473155,e0608dd651fcdf142f9d1fdd04dcb97c,23151124,?????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473157,e0608dd651fcdf142f9d1fdd04dcb97c,23151033,?????? ???? ???????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473158,e0608dd651fcdf142f9d1fdd04dcb97c,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473159,e0608dd651fcdf142f9d1fdd04dcb97c,23151271,??????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473160,e0608dd651fcdf142f9d1fdd04dcb97c,24172029,??????? ??????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473161,e0608dd651fcdf142f9d1fdd04dcb97c,23151044,??????? ???? ?? ? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473162,e0608dd651fcdf142f9d1fdd04dcb97c,23151124,?????? ????????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473163,e0608dd651fcdf142f9d1fdd04dcb97c,23151146,??????? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473164,e0608dd651fcdf142f9d1fdd04dcb97c,23111037,????????? ?????? ???? ????? - 1,1394,1,1,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473165,e0608dd651fcdf142f9d1fdd04dcb97c,23153368,????????? ??????? ????? ???????,1394,1,1,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473166,e0608dd651fcdf142f9d1fdd04dcb97c,23152116,???????? ? ???????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
473167,e0608dd651fcdf142f9d1fdd04dcb97c,23151282,????? ??? ????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
473168,e0608dd651fcdf142f9d1fdd04dcb97c,23111106,????????? ?????????1,1394,2,1,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
473169,e0608dd651fcdf142f9d1fdd04dcb97c,24172029,??????? ??????,1394,2,3,COM-HARD,1392,32,21,1/21/2016,1394/11/01,2-Mar
473170,e0608dd651fcdf142f9d1fdd04dcb97c,23151146,??????? ??????????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
473171,e0608dd651fcdf142f9d1fdd04dcb97c,402,????? - 2,1395,1,4,COM-HARD,1392,41,12,9/22/2016,1395/07/01,1-Apr
473172,e0608dd651fcdf142f9d1fdd04dcb97c,23152116,???????? ? ???????,1395,1,3,COM-HARD,1392,41,22,9/22/2016,1395/07/01,1-Apr
473173,e0608dd651fcdf142f9d1fdd04dcb97c,23151237,????? ????????? ????? ??? ????????,1395,1,3,COM-HARD,1392,41,22,9/22/2016,1395/07/01,1-Apr
473174,e0608dd651fcdf142f9d1fdd04dcb97c,23152149,???? ????? ????????,1395,1,3,COM-HARD,1392,41,32,9/22/2016,1395/07/01,1-Apr
473175,e0608dd651fcdf142f9d1fdd04dcb97c,23151157,???? ??? ?????????,1395,1,3,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
473176,e0608dd651fcdf142f9d1fdd04dcb97c,23152058,????????? ???????,1395,1,3,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
473177,e0608dd651fcdf142f9d1fdd04dcb97c,23152150,????????? ????? ????,1395,1,1,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
473178,e0608dd651fcdf142f9d1fdd04dcb97c,23151248,??????????? ????? ??????,1395,2,3,COM-HARD,1392,42,31,1/20/2017,1395/11/01,2-Apr
473179,e0608dd651fcdf142f9d1fdd04dcb97c,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
473182,e0608dd651fcdf142f9d1fdd04dcb97c,23152138,????????? ???? ???  ?????????,1395,2,1,COM-HARD,1392,42,42,1/20/2017,1395/11/01,2-Apr
473183,e0608dd651fcdf142f9d1fdd04dcb97c,23152296,????????? ???????? ????? ?? ??? ????????,1395,2,1,COM-HARD,1392,42,31,1/20/2017,1395/11/01,2-Apr
473640,1882c60e30e77b4e212e848bab5b664b,401,????? - 1,1392,1,4,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473641,1882c60e30e77b4e212e848bab5b664b,23105024,????? ????? -1,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473643,1882c60e30e77b4e212e848bab5b664b,251,???? ????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473644,1882c60e30e77b4e212e848bab5b664b,23151226,??????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473645,1882c60e30e77b4e212e848bab5b664b,23130010,????? ????? -2,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473646,1882c60e30e77b4e212e848bab5b664b,23105035,??????? ?????????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473648,1882c60e30e77b4e212e848bab5b664b,23151066,??????? ?????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473649,1882c60e30e77b4e212e848bab5b664b,23151022,????? ???????? ? ?????? ????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473650,1882c60e30e77b4e212e848bab5b664b,401,????? - 1,1392,2,3,COM-HARD,1392,12,11,1/21/2014,1392/11/01,2-Jan
473651,1882c60e30e77b4e212e848bab5b664b,23151066,??????? ?????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473652,1882c60e30e77b4e212e848bab5b664b,23151191,???? ?????,1393,1,2,COM-HARD,1392,21,22,9/23/2014,1393/07/01,1-Feb
473653,1882c60e30e77b4e212e848bab5b664b,23151033,?????? ???? ???????,1393,1,3,COM-HARD,1392,21,21,9/23/2014,1393/07/01,1-Feb
473654,1882c60e30e77b4e212e848bab5b664b,23130010,????? ????? -2,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473655,1882c60e30e77b4e212e848bab5b664b,23105035,??????? ?????????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473656,1882c60e30e77b4e212e848bab5b664b,402,????? - 2,1393,2,4,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473657,1882c60e30e77b4e212e848bab5b664b,23151271,??????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473658,1882c60e30e77b4e212e848bab5b664b,24172029,??????? ??????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473659,1882c60e30e77b4e212e848bab5b664b,23151077,????????? ?????????,1393,2,1,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473661,1882c60e30e77b4e212e848bab5b664b,23151124,?????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
473662,1882c60e30e77b4e212e848bab5b664b,23153346,??????? ???? ??,1393,2,3,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
473663,1882c60e30e77b4e212e848bab5b664b,23151237,????? ????????? ????? ??? ????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473666,1882c60e30e77b4e212e848bab5b664b,23151146,??????? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473667,1882c60e30e77b4e212e848bab5b664b,23111037,????????? ?????? ???? ????? - 1,1394,1,1,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473668,1882c60e30e77b4e212e848bab5b664b,23105057,?????????????  ??????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473669,1882c60e30e77b4e212e848bab5b664b,23153368,????????? ??????? ????? ???????,1394,1,1,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473670,1882c60e30e77b4e212e848bab5b664b,23151180,????? ?????? ? ???????,1394,2,3,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
473671,1882c60e30e77b4e212e848bab5b664b,23152116,???????? ? ???????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
473672,1882c60e30e77b4e212e848bab5b664b,23152149,???? ????? ????????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
473673,1882c60e30e77b4e212e848bab5b664b,23152058,????????? ???????,1394,2,3,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
473674,1882c60e30e77b4e212e848bab5b664b,23151282,????? ??? ????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
473675,1882c60e30e77b4e212e848bab5b664b,23111106,????????? ?????????1,1394,2,1,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
473678,1882c60e30e77b4e212e848bab5b664b,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1392,41,32,9/22/2016,1395/07/01,1-Apr
473679,1882c60e30e77b4e212e848bab5b664b,23152150,????????? ????? ????,1395,1,1,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
473681,1882c60e30e77b4e212e848bab5b664b,23151157,???? ??? ?????????,1395,1,3,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
473682,1882c60e30e77b4e212e848bab5b664b,23153028,??????????? -1,1395,1,3,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
473683,1882c60e30e77b4e212e848bab5b664b,23152014,??????  ???? ??,1395,1,3,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
473684,1882c60e30e77b4e212e848bab5b664b,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
473687,1882c60e30e77b4e212e848bab5b664b,23151168,????? ??????????,1395,2,3,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
473688,1882c60e30e77b4e212e848bab5b664b,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
473690,1882c60e30e77b4e212e848bab5b664b,23152138,????????? ???? ???  ?????????,1395,2,1,COM-HARD,1392,42,42,1/20/2017,1395/11/01,2-Apr
473691,1882c60e30e77b4e212e848bab5b664b,23151113,????????? ???????????,1395,2,1,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
473921,f029af85b60c61676d47a4a8403b1512,401,????? - 1,1392,1,4,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473922,f029af85b60c61676d47a4a8403b1512,23105024,????? ????? -1,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473924,f029af85b60c61676d47a4a8403b1512,251,???? ????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473925,f029af85b60c61676d47a4a8403b1512,23151226,??????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
473926,f029af85b60c61676d47a4a8403b1512,23130010,????? ????? -2,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473928,f029af85b60c61676d47a4a8403b1512,23151066,??????? ?????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473929,f029af85b60c61676d47a4a8403b1512,23151226,??????? ?????,1392,2,3,COM-HARD,1392,12,11,1/21/2014,1392/11/01,2-Jan
473930,f029af85b60c61676d47a4a8403b1512,23151022,????? ???????? ? ?????? ????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
473931,f029af85b60c61676d47a4a8403b1512,23130010,????? ????? -2,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473932,f029af85b60c61676d47a4a8403b1512,23151022,????? ???????? ? ?????? ????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473934,f029af85b60c61676d47a4a8403b1512,23151066,??????? ?????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
473935,f029af85b60c61676d47a4a8403b1512,23151226,??????? ?????,1393,1,3,COM-HARD,1392,21,11,9/23/2014,1393/07/01,1-Feb
473936,f029af85b60c61676d47a4a8403b1512,402,????? - 2,1393,2,4,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473937,f029af85b60c61676d47a4a8403b1512,23105035,??????? ?????????,1393,2,3,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473938,f029af85b60c61676d47a4a8403b1512,23151226,??????? ?????,1393,2,3,COM-HARD,1392,22,11,1/21/2015,1393/11/01,2-Feb
473939,f029af85b60c61676d47a4a8403b1512,23151077,????????? ?????????,1393,2,1,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473940,f029af85b60c61676d47a4a8403b1512,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
473943,f029af85b60c61676d47a4a8403b1512,23151191,???? ?????,1394,1,2,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473944,f029af85b60c61676d47a4a8403b1512,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473945,f029af85b60c61676d47a4a8403b1512,24172029,??????? ??????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473946,f029af85b60c61676d47a4a8403b1512,23151271,??????? ????????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473947,f029af85b60c61676d47a4a8403b1512,23151124,?????? ????????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
473949,f029af85b60c61676d47a4a8403b1512,23111037,????????? ?????? ???? ????? - 1,1394,1,1,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
473951,f029af85b60c61676d47a4a8403b1512,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
473952,f029af85b60c61676d47a4a8403b1512,23152149,???? ????? ????????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
473953,f029af85b60c61676d47a4a8403b1512,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
473955,f029af85b60c61676d47a4a8403b1512,23151088,???? ????? ????? ???? ? ???,1394,2,2,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
473956,f029af85b60c61676d47a4a8403b1512,24172029,??????? ??????,1394,2,3,COM-HARD,1392,32,21,1/21/2016,1394/11/01,2-Mar
473958,f029af85b60c61676d47a4a8403b1512,23151168,????? ??????????,1395,1,3,COM-HARD,1392,41,32,9/22/2016,1395/07/01,1-Apr
473964,f029af85b60c61676d47a4a8403b1512,23152116,???????? ? ???????,1395,1,3,COM-HARD,1392,41,22,9/22/2016,1395/07/01,1-Apr
473965,f029af85b60c61676d47a4a8403b1512,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1392,42,41,1/20/2017,1395/11/01,2-Apr
473966,f029af85b60c61676d47a4a8403b1512,23151259,??? ?????? ?????? ??? ????,1395,2,3,COM-HARD,1392,42,41,1/20/2017,1395/11/01,2-Apr
473967,f029af85b60c61676d47a4a8403b1512,23151282,????? ??? ????,1395,2,3,COM-HARD,1392,42,32,1/20/2017,1395/11/01,2-Apr
473968,f029af85b60c61676d47a4a8403b1512,23152150,????????? ????? ????,1395,2,1,COM-HARD,1392,42,41,1/20/2017,1395/11/01,2-Apr
473970,f029af85b60c61676d47a4a8403b1512,23151180,????? ?????? ? ???????,1395,2,3,COM-HARD,1392,42,31,1/20/2017,1395/11/01,2-Apr
474023,1a440df88fb47c35799dff6f988aeb26,401,????? - 1,1392,1,4,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
474024,1a440df88fb47c35799dff6f988aeb26,23105024,????? ????? -1,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
474026,1a440df88fb47c35799dff6f988aeb26,251,???? ????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
474027,1a440df88fb47c35799dff6f988aeb26,23151226,??????? ?????,1392,1,3,COM-HARD,1392,11,11,9/23/2013,1392/07/01,1-Jan
474028,1a440df88fb47c35799dff6f988aeb26,23130010,????? ????? -2,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
474029,1a440df88fb47c35799dff6f988aeb26,23105035,??????? ?????????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
474032,1a440df88fb47c35799dff6f988aeb26,23151066,??????? ?????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
474034,1a440df88fb47c35799dff6f988aeb26,23151022,????? ???????? ? ?????? ????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
474035,1a440df88fb47c35799dff6f988aeb26,23151124,?????? ????????,1393,1,3,COM-HARD,1392,21,21,9/23/2014,1393/07/01,1-Feb
474036,1a440df88fb47c35799dff6f988aeb26,23130010,????? ????? -2,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
474037,1a440df88fb47c35799dff6f988aeb26,23151022,????? ???????? ? ?????? ????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
474039,1a440df88fb47c35799dff6f988aeb26,23105035,??????? ?????????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
474040,1a440df88fb47c35799dff6f988aeb26,23151271,??????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
474041,1a440df88fb47c35799dff6f988aeb26,23151191,???? ?????,1393,2,2,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
474042,1a440df88fb47c35799dff6f988aeb26,24172029,??????? ??????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
474043,1a440df88fb47c35799dff6f988aeb26,23151077,????????? ?????????,1393,2,1,COM-HARD,1392,22,12,1/21/2015,1393/11/01,2-Feb
474045,1a440df88fb47c35799dff6f988aeb26,23153368,????????? ??????? ????? ???????,1393,2,1,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
474046,1a440df88fb47c35799dff6f988aeb26,23151124,?????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
474047,1a440df88fb47c35799dff6f988aeb26,23151033,?????? ???? ???????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
474048,1a440df88fb47c35799dff6f988aeb26,23152116,???????? ? ???????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
474049,1a440df88fb47c35799dff6f988aeb26,23151044,??????? ???? ?? ? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
474050,1a440df88fb47c35799dff6f988aeb26,23151146,??????? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
474051,1a440df88fb47c35799dff6f988aeb26,23105057,?????????????  ??????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
474052,1a440df88fb47c35799dff6f988aeb26,402,????? - 2,1394,1,4,COM-HARD,1392,31,12,9/23/2015,1394/07/01,1-Mar
474053,1a440df88fb47c35799dff6f988aeb26,23151180,????? ?????? ? ???????,1394,2,3,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
474054,1a440df88fb47c35799dff6f988aeb26,23152116,???????? ? ???????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
474055,1a440df88fb47c35799dff6f988aeb26,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
474057,1a440df88fb47c35799dff6f988aeb26,23151146,??????? ??????????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
474058,1a440df88fb47c35799dff6f988aeb26,23111106,????????? ?????????1,1395,1,1,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
474059,1a440df88fb47c35799dff6f988aeb26,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1392,41,32,9/22/2016,1395/07/01,1-Apr
474060,1a440df88fb47c35799dff6f988aeb26,23151282,????? ??? ????,1395,1,3,COM-HARD,1392,41,32,9/22/2016,1395/07/01,1-Apr
474061,1a440df88fb47c35799dff6f988aeb26,23152014,??????  ???? ??,1395,1,3,COM-HARD,1392,41,31,9/22/2016,1395/07/01,1-Apr
474062,1a440df88fb47c35799dff6f988aeb26,23152150,????????? ????? ????,1395,1,1,COM-HARD,1392,41,41,9/22/2016,1395/07/01,1-Apr
474066,1a440df88fb47c35799dff6f988aeb26,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1392,42,41,1/20/2017,1395/11/01,2-Apr
